날짜,설비용량(메가와트),경도,위도,발전기명,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2024-11-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,18336,184704,371136,458784,592416,629568,604416,542496,416928,137856,5184,0,0,0,0,0,0
2024-11-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,15264,173760,366816,513408,598752,631008,587232,404352,252096,80544,0,0,0,0,0,0,0
2024-11-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,3360,78624,200640,368736,493728,369792,446304,336000,330432,71424,768,0,0,0,0,0,0
2024-11-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,173568,390240,539712,630528,675936,595584,585984,460800,98304,1152,0,0,0,0,0,0
2024-11-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,1632,164736,389856,564000,657888,696192,670752,601152,460800,90144,960,0,0,0,0,0,0
2024-11-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,18144,190656,396768,548352,643872,672288,657696,584256,448320,84288,1152,0,0,0,0,0,0
2024-11-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,14880,79296,0,0,0,0,0,0,14784,77472,960,0,0,0,0,0,0
2024-11-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,10944,157056,354240,508800,600096,638208,565152,399552,174048,43008,1248,0,0,0,0,0,0
2024-11-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,55104,200832,318048,514080,621408,613440,548064,406944,56736,288,0,0,0,0,0,0
2024-11-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,7104,131712,316032,457248,548256,591168,581376,514944,369120,55776,192,0,0,0,0,0,0
2024-11-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,7008,140544,323520,480864,588000,615456,598368,521376,359808,57024,480,0,0,0,0,0,0
2024-11-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,4032,129312,330720,480864,574656,590112,546912,421248,262464,35520,288,0,0,0,0,0,0
2024-11-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,192,6048,83520,221568,196992,247296,127200,25056,7392,2016,0,0,0,0,0,0,0
2024-11-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,27744,62400,250464,208896,291168,552384,343776,369984,42144,96,0,0,0,0,0,0
2024-11-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,5472,94176,260256,475392,527808,211872,142944,28032,1632,0,0,0,0,0,0,0,0
2024-11-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,25824,84480,112608,240384,191520,180288,477504,372864,45216,0,0,0,0,0,0,0
2024-11-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,9312,174048,397248,561120,655104,693696,680352,603168,397824,44832,96,0,0,0,0,0,0
2024-11-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,12384,141792,139584,299232,336384,516384,475776,417408,332256,62592,1152,0,0,0,0,0,0
2024-11-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,960,84768,283392,336960,184704,45408,30912,0,0,192,0,0,0,0,0,0,0
2024-11-21,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,3264,134592,118176,149568,275520,220512,76320,41280,29472,0,0,0,0,0,0,0
2024-11-22,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,3552,138240,354144,521760,619872,660480,650592,573600,346560,39360,0,0,0,0,0,0,0
2024-11-23,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,1440,79200,214944,427200,550560,618816,598656,515232,303168,41664,0,0,0,0,0,0,0
2024-11-24,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,2304,126240,330432,489312,587136,631392,619392,531936,301248,41952,0,0,0,0,0,0,0
2024-11-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,1536,122880,302208,475296,571488,441504,397344,159936,163776,17760,0,0,0,0,0,0,0
2024-11-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,1824,124032,261120,206304,314784,275136,337056,97536,7392,0,0,0,0,0,0,0
2024-11-27,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,1056,15168,26688,66912,161088,114624,17664,864,0,0,0,0,0,0,0,0
2024-11-28,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,480,24384,22272,59808,89568,80064,47328,7488,0,0,0,0,0,0,0,0
2024-11-29,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,480,60960,242688,444096,591840,580512,156768,56832,153408,69120,0,0,0,0,0,0,0
2024-11-30,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,864,66528,53472,64032,6720,16032,101664,333504,289824,18624,0,0,0,0,0,0,0
2024-12-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,45696,154080,333408,263904,241824,187968,79296,76224,32640,0,0,0,0,0,0,0
2024-12-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,65760,195648,331200,229536,232992,257760,185952,115104,40704,0,0,0,0,0,0,0
2024-12-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,59616,240576,439968,561888,640128,664800,592800,284160,37920,0,0,0,0,0,0,0
2024-12-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,108960,326688,490944,589920,633216,624768,551616,244896,40416,0,0,0,0,0,0,0
2024-12-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,23712,248160,458592,566496,449856,114528,179040,33312,16800,0,0,0,0,0,0,0
2024-12-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,102528,324864,498528,604416,654528,383040,486336,171840,29472,0,0,0,0,0,0,0
2024-12-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,47904,154656,270912,421632,540192,334944,188160,139680,41856,0,0,0,0,0,0,0
2024-12-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,54816,332640,512160,617376,667296,652992,573504,273600,43584,0,0,0,0,0,0,0
2024-12-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,89376,306048,576,169248,172608,163008,78432,36864,4416,0,0,0,0,0,0,0
2024-12-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,90624,293952,458016,562368,565440,595776,480480,227232,48480,0,0,0,0,0,0,0
2024-12-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,34080,149376,326016,447936,548448,587520,516960,250464,43104,0,0,0,0,0,0,0
2024-12-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,91680,309696,490464,594048,647712,486144,209184,100512,59712,0,0,0,0,0,0,0
2024-12-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,3744,42624,58272,102816,200064,320640,205920,142944,39744,0,0,0,0,0,0,0
2024-12-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,7488,160320,241440,184032,206496,377184,194688,237216,27264,0,0,0,0,0,0,0
2024-12-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,26496,151872,124896,220224,556320,542688,121824,21696,0,0,0,0,0,0,0
2024-12-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,37824,105312,229920,163584,89472,46752,26880,36576,0,0,0,0,0,0,0,0
2024-12-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,14496,257856,441888,539040,338688,233856,372960,134400,16704,0,0,0,0,0,0,0
2024-12-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,17664,152640,292896,527136,646944,642816,580416,310368,69888,192,0,0,0,0,0,0
2024-12-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,59616,224544,348576,434208,481728,482016,515616,260544,47712,0,0,0,0,0,0,0
2024-12-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,288,4416,26400,17952,4608,71616,68352,90144,12672,0,0,0,0,0,0,0
2024-12-21,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,17664,13920,35712,24672,52704,3744,35808,45408,0,0,0,0,0,0,0
2024-12-22,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,63072,238560,370944,456768,501024,455424,415584,253632,47232,0,0,0,0,0,0,0
2024-12-23,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,39840,211488,118176,333504,402624,470016,488064,286944,43008,0,0,0,0,0,0,0
2024-12-24,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,68160,279072,464544,584256,645792,645792,578400,294144,49728,0,0,0,0,0,0,0
2024-12-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,3648,39360,97920,184512,398208,291264,284832,142368,31584,0,0,0,0,0,0,0
2024-12-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,29856,191808,333984,449472,656064,466368,537024,307680,73056,96,0,0,0,0,0,0
2024-12-27,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,33600,153984,190272,186528,252192,202944,330720,165024,10368,0,0,0,0,0,0,0
2024-12-28,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,12576,121344,226752,196896,473664,496416,243168,68256,15744,0,0,0,0,0,0,0
2024-12-29,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,44832,194016,321504,407040,295200,159264,269568,77664,20160,0,0,0,0,0,0,0
2024-12-30,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,7104,51744,341760,378720,545088,393120,348096,159456,21888,0,0,0,0,0,0,0
2024-12-31,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,45696,205920,343680,439488,486336,494784,524160,351648,48960,96,0,0,0,0,0,0
2025-01-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,23328,156096,295200,390432,441024,448032,484800,306240,56256,288,0,0,0,0,0,0
2025-01-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,56928,261984,424032,557472,624672,635328,576480,353088,53472,384,0,0,0,0,0,0
2025-01-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,47328,204480,375552,564672,613152,393120,177024,69312,59424,0,0,0,0,0,0,0
2025-01-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,45504,202368,343008,425568,390912,137760,194976,229536,36384,384,0,0,0,0,0,0
2025-01-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,46944,3264,17184,4704,48000,152448,112608,28224,288,0,0,0,0,0,0
2025-01-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,1056,33312,72096,106080,122880,126816,117120,75168,59040,2112,0,0,0,0,0,0
2025-01-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,37536,172224,128640,78720,266400,355872,272160,19200,8736,0,0,0,0,0,0,0
2025-01-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,6144,52896,74880,99936,51072,19200,98016,102816,18720,0,0,0,0,0,0,0
2025-01-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,6912,34752,48000,114336,413952,412992,269280,179808,26688,0,0,0,0,0,0,0
2025-01-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,20640,65664,183168,408960,491424,521664,499008,364320,80544,0,0,0,0,0,0,0
2025-01-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,30816,150912,302496,296832,329856,486720,455232,284448,49056,0,0,0,0,0,0,0
2025-01-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,28704,167712,320448,402816,439200,438048,384576,254112,63072,3360,0,0,0,0,0,0
2025-01-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,576,105024,72960,275904,307776,206400,56256,2016,8160,0,0,0,0,0,0,0
2025-01-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,18720,116352,227712,336096,387072,308928,188928,123360,15168,0,0,0,0,0,0,0
2025-01-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,18336,145920,300768,429984,529920,537216,568896,486720,91008,4608,0,0,0,0,0,0
2025-01-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,5568,72768,220896,364800,224928,374880,67392,3936,0,0,0,0,0,0,0
2025-01-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,67968,275520,464160,581760,644832,663552,622464,508032,93696,6720,0,0,0,0,0,0
2025-01-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,60768,263520,451968,552480,502560,534528,382272,211968,74304,7872,0,0,0,0,0,0
2025-01-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,27456,137760,276288,461376,212736,397248,164640,120384,51072,2592,0,0,0,0,0,0
2025-01-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,2784,122400,277536,146592,106848,216096,245760,62400,69120,4320,0,0,0,0,0,0
2025-01-21,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,21024,134592,357312,464928,518592,493344,437088,244896,80832,1632,0,0,0,0,0,0
2025-01-22,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,1056,14592,0,0,0,0,0,0,0,384,0,0,0,0,0,0
2025-01-23,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,56928,271776,467520,594144,657408,680160,641568,522144,152160,11808,0,0,0,0,0,0
2025-01-24,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,51936,213888,399072,584736,636192,626784,563712,437088,146016,12288,0,0,0,0,0,0
2025-01-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,50784,208512,353568,447360,487008,500640,465888,380160,132000,13440,0,0,0,0,0,0
2025-01-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,14592,129984,339840,199872,143808,155712,112224,100800,31296,768,0,0,0,0,0,0
2025-01-27,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,288,45792,126624,258048,457152,402144,62784,136320,3360,0,0,0,0,0,0,0
2025-01-28,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,384,21888,60768,40800,71328,68736,98304,72000,21408,576,0,0,0,0,0,0
2025-01-29,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,7776,62976,114336,182784,226080,333792,405600,485184,145920,15552,0,0,0,0,0,0
2025-01-30,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,7296,82272,339936,397440,432192,476352,432000,273792,122688,22176,0,0,0,0,0,0
2025-01-31,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,32736,128256,172416,181824,111072,50496,46656,5568,0,0,0,0,0,0,0,0
2025-02-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,5952,58656,160704,279168,329088,322848,513888,483648,235968,27456,0,0,0,0,0,0
2025-02-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,58368,283872,379008,559584,673440,648768,583776,312192,167232,19872,0,0,0,0,0,0
2025-02-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,98976,331488,542112,681600,753216,743712,670560,428928,204384,22944,0,0,0,0,0,0
2025-02-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,21888,72000,80352,258720,399168,441600,430848,276192,120768,12000,0,0,0,0,0,0
2025-02-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,576,42624,172032,370848,427872,422304,549696,547008,389088,71136,6144,0,0,0,0,0,0
2025-02-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,576,87456,248160,393024,487200,542496,283488,166272,21696,46368,12096,0,0,0,0,0,0
2025-02-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,1344,53952,51552,65568,168384,181728,219360,58560,3072,0,0,0,0,0,0
2025-02-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,192,45312,51552,105600,177792,330240,555360,531360,471360,206016,37440,0,0,0,0,0,0
2025-02-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,44736,213312,239712,378144,534432,510624,118272,58848,28608,13248,0,0,0,0,0,0
2025-02-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,17760,68832,67296,121632,129408,347136,546048,573312,350976,46368,0,0,0,0,0,0
2025-02-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,384,68736,225600,435072,631968,702240,696576,648672,535872,318912,43584,0,0,0,0,0,0
2025-02-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,8544,59712,69984,130752,45888,97056,119616,22176,15552,0,0,0,0,0,0
2025-02-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,768,122112,344256,535680,665376,746304,763680,717216,603552,388896,39552,0,0,0,0,0,0
2025-02-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,576,94752,297216,478272,610080,686592,673824,593952,457056,273024,46272,0,0,0,0,0,0
2025-02-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,192,35232,162528,373344,305952,216864,223200,365760,197664,78720,10176,0,0,0,0,0,0
2025-02-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,2112,62496,248928,390144,515232,395520,366624,489696,159264,72480,15552,0,0,0,0,0,0
2025-02-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,960,121440,348960,546912,681120,759264,780000,729408,619968,435456,59904,0,0,0,0,0,0
2025-02-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,2496,135264,358080,549024,679968,750048,765792,714912,615264,434688,71424,0,0,0,0,0,0
2025-02-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,2784,141696,354912,523968,707232,773088,787872,738240,630528,441408,80448,96,0,0,0,0,0
2025-02-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,2304,133344,356160,546624,686880,759264,784320,732384,627072,444576,86112,96,0,0,0,0,0
2025-02-21,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,1344,138432,348096,496032,689376,759744,773280,722112,609984,402816,88896,96,0,0,0,0,0
2025-02-22,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,480,78336,361056,480960,692544,762528,778752,740064,617760,423648,96288,192,0,0,0,0,0
2025-02-23,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,3840,110496,215424,410208,478752,593856,303936,656928,358752,250752,76032,96,0,0,0,0,0
2025-02-24,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,6240,150144,358272,577344,714336,779808,787680,749088,637248,455904,118080,384,0,0,0,0,0
2025-02-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,5280,134592,356064,536352,476160,411840,321024,310656,300192,96288,33984,96,0,0,0,0,0
2025-02-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,3744,131040,366048,563040,684096,750336,760320,717792,614304,443904,129984,480,0,0,0,0,0
2025-02-27,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,4128,132096,354912,537984,657696,724416,683136,471360,384480,256608,90528,480,0,0,0,0,0
2025-02-28,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,49728,68736,128064,239808,326496,389472,573024,551328,384672,118176,864,0,0,0,0,0
2025-03-01,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,2016,20544,112704,272832,441984,129504,95136,76128,184320,73728,7200,0,0,0,0,0,0
2025-03-02,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,3264,15744,89376,178560,244320,365664,69120,96,0,0,0,0,0,0,0,0,0
2025-03-03,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,23040,108192,418080,501888,597600,554976,366336,155232,79392,8352,0,0,0,0,0,0
2025-03-04,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,21120,79104,73632,85920,106368,186048,313056,183648,97440,96,0,0,0,0,0
2025-03-05,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,96,19392,68160,92928,130944,170112,208224,334560,190176,214272,128064,192,0,0,0,0,0
2025-03-06,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,13632,140928,321216,537120,669312,756960,770880,722688,609600,430656,161472,2784,0,0,0,0,0
2025-03-07,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,12768,151392,362112,538272,618336,620256,639552,525408,457728,297792,90336,672,0,0,0,0,0
2025-03-08,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,10272,129696,296544,527424,637056,715008,726240,674880,545856,343680,116640,1632,0,0,0,0,0
2025-03-09,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,19392,146880,343968,529344,650784,702624,686112,606240,472704,349248,150240,4224,0,0,0,0,0
2025-03-10,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,16704,149664,343200,517248,626592,695424,686400,672768,591744,406752,153504,4896,0,0,0,0,0
2025-03-11,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,25344,168000,365856,549312,668064,734784,736512,686976,585504,419328,175008,4512,0,0,0,0,0
2025-03-12,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,23904,78432,203232,267840,273792,169824,151488,48000,8352,0,0,0,0,0,0,0
2025-03-13,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,10080,110592,319872,536064,642528,586752,703008,687072,560544,438336,190944,7296,0,0,0,0,0
2025-03-14,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,21984,156864,356832,527328,639840,692640,686592,642624,534528,349920,129792,2112,0,0,0,0,0
2025-03-15,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,1152,115872,289344,169920,549024,630336,692736,643968,455136,314016,57504,3648,0,0,0,0,0
2025-03-16,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,5664,50976,103296,111264,337248,570816,738912,741312,633792,457632,211392,9888,0,0,0,0,0
2025-03-17,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,14880,137376,302976,437376,576096,658848,743328,649920,466656,366432,129888,2208,0,0,0,0,0
2025-03-18,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,0,0,0,0,2592,75456,229056,371808,480576,338784,155904,11712,0,0,0,0,0
2025-03-19,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,19872,141504,297312,451104,545280,596736,597216,568800,499872,459072,216384,11424,0,0,0,0,0
2025-03-20,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,22368,134208,288000,500832,669984,747936,756768,708096,591264,408384,180384,12384,0,0,0,0,0
2025-03-21,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,28512,184704,388128,553344,668544,729504,738912,691104,585120,439872,219456,15264,0,0,0,0,0
2025-03-22,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,24480,179232,379008,550848,661440,720384,728928,689184,588768,427680,202080,16320,0,0,0,0,0
2025-03-23,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,26976,179904,371712,539808,650592,715392,714144,505440,312096,144192,55968,192,0,0,0,0,0
2025-03-24,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,26784,116352,329472,496992,613440,669792,680832,614016,455424,288864,100416,10848,0,0,0,0,0
2025-03-25,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,7392,150816,292800,350208,576288,494880,576000,413568,396576,314400,214080,26976,0,0,0,0,0
2025-03-26,1,37.05075,126.5103,당진태양광,0,0,0,0,0,0,0,35712,186912,383136,544704,636192,669888,673440,602496,496128,299328,144768,7488,0,0,0,0,0
